country_code,report_date,confirmed,deaths,recovered,tests,vaccines,people_vaccinated,people_fully_vaccinated,hosp,icu,vent,school_closing,workplace_closing,cancel_events,gatherings_restrictions,transport_closing,stay_home_restrictions,internal_movement_restrictions,international_movement_restrictions,information_campaigns,testing_policy,contact_tracing,facial_coverings,vaccination_policy,elderly_people_protection,government_response_index,stringency_index,containment_health_index,economic_support_index
USA,2021-12-05,49044786,787318,NULL,680022002,482930078,235589844,203717107,55670,14149,NULL,-2,-2,-2,-3,-1,-1,-1,4,2,3,1,-3,5,-2,54.17,56.02,61.9,0
USA,2021-12-06,49242230,788660,NULL,681317036,484773527,235977999,204045889,57447,14455,NULL,-2,-2,-2,-3,-1,-1,-1,4,2,3,1,-3,5,-2,54.17,56.02,61.9,0
USA,2021-12-07,49356227,790434,NULL,683265512,486696807,236379315,204391642,58938,14771,NULL,-2,-2,-2,-3,-1,-1,-1,4,2,3,1,-3,5,-2,54.17,56.02,61.9,0
USA,2021-12-08,49505272,792313,NULL,685318658,488636042,236784822,204748224,59721,14901,NULL,-2,-2,-2,-3,-1,-1,-1,4,2,3,1,-3,5,-2,54.17,56.02,61.9,0
USA,2021-12-09,49628777,793608,NULL,687235183,490574259,237187086,205091753,60371,14992,NULL,-2,-2,-2,-3,-1,-1,-1,4,2,3,1,-3,5,-2,54.17,56.02,61.9,0
USA,2021-12-10,49793839,795711,NULL,689087758,492700322,237609998,205494383,61162,15236,NULL,-2,-2,-2,-3,-1,-1,-1,4,2,3,1,-3,5,-2,54.17,56.02,61.9,0
USA,2021-12-11,49845184,796127,NULL,690392308,493963572,237876212,205834621,60921,15326,NULL,-2,-2,-2,-3,-1,-1,-1,4,2,3,1,-3,5,-2,54.17,56.02,61.9,0
USA,2021-12-12,49881540,796322,NULL,691202643,494598099,238027266,205965439,61722,15595,NULL,-2,-2,-2,-3,-1,-1,-1,4,2,3,1,-3,5,-2,54.17,56.02,61.9,0
USA,2021-12-13,50084423,797611,NULL,692563758,496224292,238372615,206247212,63084,15914,NULL,-2,-2,-2,-3,-1,-1,-1,4,2,3,1,-3,5,-2,54.17,56.02,61.9,0
USA,2021-12-14,50201282,799345,NULL,694536128,497950954,238737599,206536843,63244,15993,NULL,-2,-2,-2,-3,-1,-1,-1,4,2,3,1,-3,5,-2,54.17,56.02,61.9,0
USA,2021-12-15,50346558,801438,NULL,696659360,499681652,239114395,206801379,63226,15896,NULL,-2,-2,-2,-3,-1,-1,-1,4,2,3,1,-3,5,-2,54.17,56.02,61.9,0
USA,2021-12-16,50492877,802601,NULL,698753993,501382115,239502841,206973673,63105,15909,NULL,-2,-2,-2,-3,-1,-1,-1,4,2,3,1,-3,5,-2,54.17,56.02,61.9,0
USA,2021-12-17,50664022,804697,NULL,700749979,503332347,239934073,207229718,63090,15941,NULL,-2,-2,-2,-3,-1,-1,-1,4,2,3,1,-3,5,-2,54.17,56.02,61.9,0
USA,2021-12-18,50738685,805171,NULL,702233211,504457809,240220867,207393731,62004,15906,NULL,-2,-2,-2,-3,-1,-1,-1,4,2,3,1,-3,5,-2,54.17,56.02,61.9,0
USA,2021-12-19,50811164,805334,NULL,703274121,505100896,240389582,207476158,62545,15983,NULL,-2,-2,-2,-3,-1,-1,-1,4,2,3,1,-3,5,-2,54.17,56.02,61.9,0
USA,2021-12-20,51114064,806753,NULL,704852303,506950610,240829359,207704907,63764,16210,NULL,-2,-2,-2,-3,-1,-1,-1,4,2,3,1,-3,5,-2,54.17,56.02,61.9,0
USA,2021-12-21,51303535,808841,NULL,707071273,508931564,241293510,207949653,64086,16148,NULL,-2,-2,-2,-3,-1,-1,-1,4,2,3,1,-3,5,-2,54.17,56.02,61.9,0
USA,2021-12-22,51547227,810927,NULL,709491742,510805505,241739257,208191010,65043,16251,NULL,-2,-2,-2,-3,-1,-1,-1,4,2,3,1,-3,5,-2,54.17,56.02,61.9,0
USA,2021-12-23,51812442,814211,NULL,711898022,512273796,242106781,208370279,65661,16187,NULL,-2,-2,-2,-3,-1,-1,-1,4,2,3,1,-3,5,-2,54.17,56.02,61.9,0
USA,2021-12-24,51996367,815213,NULL,713685215,512655512,242209802,208427403,65821,16240,NULL,-2,-2,-2,-3,-1,-1,-1,4,2,3,1,-3,5,-2,54.17,56.02,61.9,0
USA,2021-12-25,52054715,815312,NULL,714632552,512662293,242211909,208428392,66446,16356,NULL,-2,-2,-2,-3,-1,-1,-1,4,2,3,1,-3,5,-2,54.17,56.02,61.9,0
USA,2021-12-26,52244429,815391,NULL,715600584,513143691,242343981,208512680,69732,16590,NULL,-2,-2,-2,-3,-1,-1,-1,4,2,3,1,-3,5,-2,54.17,56.02,61.9,0
USA,2021-12-27,52787969,817134,NULL,717318772,514675661,242738312,208744536,74692,17075,NULL,-2,-2,-2,-4,-1,-1,-1,4,2,3,1,-3,5,-2,55.73,58.8,63.69,0
USA,2021-12-28,53168681,819630,NULL,719633511,516375039,243172749,208988836,79671,17274,NULL,-2,-2,-2,-4,-1,-1,-1,4,2,3,1,-3,5,-2,55.73,58.8,63.69,0
USA,2021-12-29,53657745,821731,NULL,721977670,518059432,243608167,209228813,85506,17830,NULL,-2,-2,-2,-4,-1,-1,-1,4,2,3,1,-3,5,-2,55.73,58.8,63.69,0
USA,2021-12-30,54242800,823141,NULL,724341450,519600995,244011677,209445892,89961,18158,NULL,-2,-2,-2,-4,-1,-1,-1,4,2,3,1,-3,5,-2,55.73,58.8,63.69,0
USA,2021-12-31,54689367,824336,NULL,726359152,520216905,244174388,209540606,93776,18382,NULL,-2,-2,-2,-4,-1,-1,-1,4,2,3,1,-3,5,-2,55.73,58.8,63.69,0
USA,2022-01-01,54850427,824609,NULL,727619218,520329351,244208528,209557641,96560,18863,NULL,-2,-2,-2,-4,-1,-1,-1,4,2,3,1,-3,5,-2,55.73,58.8,63.69,0
USA,2022-01-02,55137064,824841,NULL,728965883,520828168,244345423,209648997,102693,19606,NULL,-2,-2,-2,-4,-1,-1,-1,4,2,3,1,-3,5,-2,55.73,58.8,63.69,0
USA,2022-01-03,56155999,826491,NULL,731226278,522073245,244685860,209848478,108778,20341,NULL,-2,-2,-2,-4,-1,-1,-1,4,2,3,1,-3,5,-2,55.73,58.8,63.69,0
USA,2022-01-04,57041905,828853,NULL,734174731,523492512,245057704,210065209,114863,21040,NULL,-2,-2,-2,-4,-1,-1,-1,4,2,3,1,-3,5,-2,55.73,58.8,63.69,0
USA,2022-01-05,57745969,830981,NULL,737376437,524949115,245436725,210281483,121461,21529,NULL,-2,-2,-2,-4,-1,-1,-1,4,2,3,1,-3,5,-2,55.73,58.8,63.69,0
USA,2022-01-06,58505187,832953,NULL,740557343,526415309,245806963,210496972,126993,22134,NULL,-2,-2,-2,-4,-1,-1,-1,4,2,3,1,-3,5,-2,55.73,58.8,63.69,0
USA,2022-01-07,59405357,835637,NULL,743473487,528067695,246206432,210746991,131875,22862,NULL,-2,-2,-2,-4,-1,-1,-1,4,2,3,1,-3,5,-2,55.73,58.8,63.69,0
USA,2022-01-08,59851597,836327,NULL,745673684,529118257,246480660,210924504,133605,23150,NULL,-2,-2,-2,-4,-1,-1,-1,4,2,3,1,-3,5,-2,55.73,58.8,63.69,0
USA,2022-01-09,60166932,836728,NULL,747331416,529617244,246622459,211000872,137280,23800,NULL,-2,-2,-2,-4,-1,-1,-1,4,2,3,1,-3,5,-2,55.73,58.8,63.69,0
USA,2022-01-10,61600909,838412,NULL,749470715,530879861,246952975,211193783,142248,24487,NULL,-2,-2,-2,-4,-1,-1,-1,4,2,3,1,-3,5,-2,55.73,58.8,63.69,0
USA,2022-01-11,62370837,841092,NULL,752161369,532192238,247291654,211397851,145834,25081,NULL,-2,-2,-2,-4,-1,-1,-1,4,2,3,1,-3,5,-2,55.73,58.8,63.69,0
USA,2022-01-12,63251819,843853,NULL,755093074,533510400,247631945,211601912,149677,25328,NULL,-2,-2,-2,-4,-1,-1,-1,4,2,3,1,-3,5,-2,55.73,58.8,63.69,0
USA,2022-01-13,64120526,846110,NULL,758116286,534807697,247968670,211794217,151013,25558,NULL,-2,-2,-2,-4,-1,-1,-1,4,2,3,1,-3,5,-2,55.73,58.8,63.69,0
USA,2022-01-14,65053852,849101,NULL,760943723,536281681,248347169,211971356,152054,25734,NULL,-2,-2,-2,-4,-1,-1,-1,4,2,3,1,-3,5,-2,55.73,58.8,63.69,0
USA,2022-01-15,65477079,850099,NULL,763008938,537073584,248573747,212059586,149522,25802,NULL,-2,-2,-2,-4,-1,-1,-1,4,2,3,1,-3,5,-2,55.73,58.8,63.69,0
USA,2022-01-16,65814886,850509,NULL,764383763,537465484,248680246,212117973,150018,25867,NULL,-2,-2,-2,-4,-1,-1,-1,4,2,3,1,-3,5,-2,55.73,58.8,63.69,0
USA,2022-01-17,66526937,851283,NULL,766120810,538293679,248896484,212259509,150910,26077,NULL,-2,-2,-2,-4,-1,-1,-1,4,2,3,1,-3,5,-2,55.73,58.8,63.69,0
USA,2022-01-18,67705340,854268,NULL,768716075,539296212,249149406,212450394,153236,26372,NULL,-2,-2,-2,-4,-1,-1,-1,4,2,3,1,-3,5,-2,55.73,58.8,63.69,0
USA,2022-01-19,68557295,857644,NULL,771675297,540279862,249398460,212639544,154513,26458,NULL,-2,-2,-2,-4,-1,-1,-1,4,2,3,1,-3,5,-2,55.73,58.8,63.69,0
USA,2022-01-20,69305615,860316,NULL,774469819,541221026,249637517,212818720,152939,26283,NULL,-2,-2,-2,-4,-1,-1,-1,4,2,3,1,-3,5,-2,55.73,58.8,63.69,0
USA,2022-01-21,70130930,864182,NULL,776947828,542308251,249912918,212983314,150245,26023,NULL,-2,-2,-2,-4,-1,-1,-1,4,2,3,1,-3,5,-2,55.73,58.8,63.69,0
USA,2022-01-22,70468314,865116,NULL,778696701,542931021,250084746,213067552,145688,25679,NULL,-2,-2,-2,-4,-1,-1,-1,4,2,3,1,-3,5,-2,55.73,58.8,63.69,0
USA,2022-01-23,70667795,865687,NULL,779841938,543263535,250175952,213132371,144777,25528,NULL,-2,-2,-2,-4,-1,-1,-1,4,2,3,1,-3,5,-2,55.73,58.8,63.69,0
USA,2022-01-24,71699954,867866,NULL,781403998,544063535,250379134,213294347,144760,25562,NULL,-2,-2,-2,-4,-1,-1,-1,4,2,3,1,-3,5,-2,55.73,58.8,63.69,0
USA,2022-01-25,72210867,870838,NULL,783349059,544870357,250582294,213471618,143297,25311,NULL,-2,-2,-2,-4,-1,-1,-1,4,2,3,1,-3,5,-2,55.73,58.8,63.69,0
USA,2022-01-26,72895313,874733,NULL,785439617,545666135,250782389,213652687,141674,25073,NULL,-2,-2,-2,-4,-1,-1,-1,4,2,3,1,-3,5,-2,55.73,58.8,63.69,0
USA,2022-01-27,73425577,877824,NULL,787485088,546459563,250979905,213829903,137503,24470,NULL,-2,-2,-2,-4,-1,-1,-1,4,2,3,1,-3,5,-2,55.73,58.8,63.69,0
USA,2022-01-28,73981352,881703,NULL,789372114,547419170,251209080,214042807,133318,24021,NULL,-2,-2,-2,-4,-1,-1,-1,4,2,3,1,-3,5,-2,55.73,58.8,63.69,0
USA,2022-01-29,74223465,883009,NULL,790598136,547891168,251329773,214156255,127041,23432,NULL,-2,-2,-2,-4,-1,-1,-1,4,2,3,1,-3,5,-2,55.73,58.8,63.69,0
USA,2022-01-30,74327523,883370,NULL,791361923,548156975,251402069,214224030,125816,23196,NULL,-2,-2,-2,-4,-1,-1,-1,4,2,3,1,-3,5,-2,55.73,58.8,63.69,0
USA,2022-01-31,74989495,885943,NULL,792609107,548790701,251561867,214384084,124054,22909,NULL,-2,-2,-2,-4,-1,-1,-1,4,2,3,1,-3,5,-2,55.73,58.8,63.69,0
USA,2022-02-01,75285900,889525,NULL,794381865,549408649,251711225,214545695,120533,22670,NULL,-2,-2,-2,-4,-1,-1,-1,4,2,3,1,-3,5,-2,55.73,58.8,63.69,0
USA,2022-02-02,75610929,893156,NULL,796274005,549984367,251856283,214702024,117190,21913,NULL,-2,-2,-2,-4,-1,-1,-1,4,2,3,1,-3,5,-2,55.73,58.8,63.69,0
USA,2022-02-03,75923171,896178,NULL,797874731,550508118,251986068,214843409,112678,21330,NULL,-2,-2,-2,-4,-1,-1,-1,4,2,3,1,-3,5,-2,55.73,58.8,63.69,0
USA,2022-02-04,76236151,900154,NULL,799357630,551168408,252139658,215029495,107689,20576,NULL,-2,-2,-2,-4,-1,-1,-1,4,2,3,1,-3,5,-2,55.73,58.8,63.69,0
USA,2022-02-05,76359918,901022,NULL,800476134,551609494,252249179,215164048,101694,19642,NULL,-2,-2,-2,-4,-1,-1,-1,4,2,3,1,-3,5,-2,55.73,58.8,63.69,0
USA,2022-02-06,76418395,901400,NULL,801109105,551824459,252308722,215225752,99087,19280,NULL,-2,-2,-2,-4,-1,-1,-1,4,2,3,1,-3,5,-2,55.73,58.8,63.69,0
USA,2022-02-07,76766514,904139,NULL,802360160,552311202,252437924,215359359,97280,18979,NULL,-2,-2,-2,-4,-1,-1,-1,4,2,3,1,-3,5,-2,55.73,58.8,63.69,0
USA,2022-02-08,76961010,907497,NULL,804007683,552816096,252564837,215506349,93609,18351,NULL,-2,-2,-2,-4,-1,-1,-1,4,2,3,1,-3,5,-2,55.73,58.8,63.69,0
USA,2022-02-09,77187359,911067,NULL,805569797,553330781,252695838,215653406,90113,17716,NULL,-2,-2,-2,-4,-1,-1,-1,4,2,3,1,-3,5,-2,55.73,58.8,63.69,0
USA,2022-02-10,77360952,914328,NULL,807040293,553843147,252824878,215794773,86057,17049,NULL,-2,-2,-2,-4,-1,-1,-1,4,2,3,1,-3,5,-2,55.73,58.8,63.69,0
USA,2022-02-11,77530775,917135,NULL,808445919,554471133,252977452,215970805,81518,16125,NULL,-2,-2,-2,-4,-1,-1,-1,4,2,3,1,-3,5,-2,55.73,58.8,63.69,0
USA,2022-02-12,77594737,917896,NULL,809333628,554820126,253068536,216074507,76841,15437,NULL,-2,-2,-2,-4,-1,-1,-1,4,2,3,1,-3,5,-2,55.73,58.8,63.69,0
USA,2022-02-13,77629125,918368,NULL,809833333,554973811,253111683,216121297,74351,14891,NULL,-2,-2,-2,-4,-1,-1,-1,4,2,3,1,-3,5,-2,55.73,58.8,63.69,0
USA,2022-02-14,77835449,920954,NULL,810818134,555317016,253201090,216219376,72105,14396,NULL,-2,-2,-2,-4,-1,-1,-1,4,2,3,1,-3,5,-2,55.73,58.8,63.69,0
USA,2022-02-15,77950961,923804,NULL,812397574,555721568,253302599,216335887,68725,13819,NULL,-2,-2,-2,-4,-1,-1,-1,4,2,3,1,-3,5,-2,55.73,58.8,63.69,0
USA,2022-02-16,78092141,927110,NULL,814038641,556138299,253406248,216453932,65258,13151,NULL,-2,-2,-2,-4,-1,-1,-1,4,2,3,1,-3,5,-2,55.73,58.8,63.69,0
USA,2022-02-17,78196006,930297,NULL,815558797,556546830,253505041,216564404,61873,12552,NULL,-2,-2,-2,-4,-1,-1,-1,4,2,3,1,-3,5,-2,55.73,58.8,63.69,0
USA,2022-02-18,78305615,932788,NULL,816926605,557075495,253629309,216708067,58687,11925,NULL,-2,-2,-2,-4,-1,-1,-1,4,2,3,1,-3,5,-2,55.73,58.8,63.69,0
USA,2022-02-19,78351826,933480,NULL,817825587,557359527,253704320,216787051,54818,11238,NULL,-2,-2,-2,-4,-1,-1,-1,4,2,3,1,-3,5,-2,55.73,58.8,63.69,0
USA,2022-02-20,78377993,933894,NULL,818285082,557514613,253746872,216829529,52978,10778,NULL,-2,-2,-2,-4,-1,-1,-1,4,2,3,1,-3,5,-2,55.73,58.8,63.69,0
USA,2022-02-21,78433652,934654,NULL,819001368,557833263,253827189,216918046,51326,10456,NULL,-2,-2,-2,-4,-1,-1,-1,4,2,3,1,-3,5,-2,55.73,58.8,63.69,0
USA,2022-02-22,78556769,937380,NULL,820224304,558184067,253914667,217017218,49434,10177,NULL,-2,-2,-2,-4,-1,-1,-1,4,2,3,1,-3,5,-2,55.73,58.8,63.69,0
USA,2022-02-23,78641313,940404,NULL,821602495,558528045,254001522,217110708,47079,9631,NULL,-2,-2,-2,-4,-1,-1,-1,4,2,3,1,-3,5,-2,55.73,58.8,63.69,0
USA,2022-02-24,78714719,943312,NULL,822839137,558858045,254084072,217196213,44421,9122,NULL,-2,-2,-2,-4,-1,-1,-1,4,2,3,1,-3,5,-2,55.73,58.8,63.69,0
USA,2022-02-25,78800705,946121,NULL,823971491,559253102,254179632,217301607,42077,8615,NULL,-2,-2,-2,-4,-1,-1,-1,4,2,3,1,-3,5,-2,55.73,58.8,63.69,0
USA,2022-02-26,78825927,946686,NULL,824675471,559497472,254245118,217366603,39323,8009,NULL,-2,-2,-2,-4,-1,-1,-1,4,2,3,1,-3,5,-2,55.73,58.8,63.69,0
USA,2022-02-27,78835013,946883,NULL,825098976,559621296,254279234,217398725,38005,7605,NULL,-2,-2,-2,-4,-1,-1,-1,4,2,3,1,-3,5,-2,55.73,58.8,63.69,0
USA,2022-02-28,78942813,948855,NULL,825994580,559938046,254355546,217479558,36982,7360,NULL,-2,-2,-2,-2,-1,-1,-1,4,2,3,1,-3,5,-2,52.6,53.24,60.12,0
USA,2022-03-01,78986396,950788,NULL,827271976,560217295,254423792,217552563,35347,7150,NULL,-2,-2,-2,-2,-1,-1,-1,4,2,3,1,-3,5,-2,52.6,53.24,60.12,0
USA,2022-03-02,79044542,953136,NULL,828517572,560477191,254490410,217624377,33775,6799,NULL,-2,-2,-2,-2,-1,-1,-1,4,2,3,1,-3,5,-2,52.6,53.24,60.12,0
USA,2022-03-03,79096279,955018,NULL,829726397,560733159,254555450,217693905,31998,6489,NULL,-2,-2,-2,-2,-1,-1,-1,4,2,3,1,-3,5,-2,52.6,53.24,60.12,0
USA,2022-03-04,79145866,956910,NULL,830796369,561053829,254634105,217782953,29871,6040,NULL,-2,-2,-2,-2,-1,-1,-1,4,2,3,1,-3,5,-2,52.6,53.24,60.12,0
USA,2022-03-05,79162481,957217,NULL,831464823,561236856,254683853,217835166,27804,5682,NULL,-2,-2,-2,-2,-1,-1,-1,4,2,3,1,-3,5,-2,52.6,53.24,60.12,0
USA,2022-03-06,79169256,957429,NULL,831820318,561326455,254710321,217859959,27015,5493,NULL,-2,-2,-2,-2,-1,-1,-1,4,2,3,1,-3,5,-2,52.6,53.24,60.12,0
USA,2022-03-07,79232308,959115,NULL,832613626,561538334,254766853,217914735,26405,5346,NULL,-2,-2,-2,-2,-1,-1,-1,4,2,3,1,-3,5,-2,52.6,53.24,60.12,0
USA,2022-03-08,79266324,960690,NULL,833822537,561754412,254822084,217973427,25193,4988,NULL,-2,-2,-2,-2,-1,-1,-1,4,2,3,1,-3,5,-2,52.6,53.24,60.12,0
USA,2022-03-09,79314028,962503,NULL,834962148,561969174,254878163,218032918,24180,4743,NULL,-2,-2,-2,-2,-1,-1,-1,4,2,3,1,-3,5,-2,52.6,53.24,60.12,0
USA,2022-03-10,79352221,964062,NULL,835976902,562183855,254932889,218092660,22842,4440,NULL,-2,-2,-2,-2,-1,-1,-1,4,2,3,1,-3,5,-2,52.6,53.24,60.12,0
USA,2022-03-11,79396596,965746,NULL,836978185,562444980,254997338,218166737,21501,4174,NULL,-2,-2,-2,-2,-1,-1,-1,4,2,3,1,-3,5,-2,52.6,53.24,60.12,0
USA,2022-03-12,79407518,966218,NULL,837611294,562587659,255036720,218208156,20232,3882,NULL,-2,-2,-2,-2,-1,-1,-1,4,2,3,1,-3,5,-2,52.6,53.24,60.12,0
USA,2022-03-13,79413908,966361,NULL,837963317,562662130,255058425,218229140,19551,3780,NULL,-2,-2,-2,-2,-1,-1,-1,4,2,3,1,-3,5,-2,52.6,53.24,60.12,0
USA,2022-03-14,79462956,963926,NULL,838758789,562858859,255110239,218280802,19024,3684,NULL,-2,-2,-2,-2,-1,-1,-1,4,2,3,1,-3,5,-2,52.6,53.24,60.12,0
USA,2022-03-15,79511352,965449,NULL,839984557,563064779,255163097,218333780,18522,3505,NULL,-2,-2,-2,-2,-1,-1,-1,4,2,3,1,-3,5,-2,52.6,53.24,60.12,0
USA,2022-03-16,79550748,967482,NULL,841183223,563273451,255217316,218386314,17948,3454,NULL,-2,-2,-2,-2,-1,-1,-2,4,2,3,1,-3,5,-2,55.73,58.8,63.69,0
USA,2022-03-17,79586734,968690,NULL,842290190,563472692,255268139,218434823,17395,3297,NULL,-2,-2,-2,-2,-1,-1,-2,4,2,3,1,-3,5,-2,55.73,58.8,63.69,0
USA,2022-03-18,79623203,969733,NULL,843300968,563727490,255331436,218496791,16541,3130,NULL,-2,-2,-2,-2,-1,-1,-2,4,2,3,1,-3,5,-2,55.73,58.8,63.69,0
USA,2022-03-19,79635322,970065,NULL,843913936,563873079,255370662,218533801,15661,3041,NULL,-2,-2,-2,-2,-1,-1,-2,4,2,3,1,-3,5,-2,55.73,58.8,63.69,0
USA,2022-03-20,79643175,970148,NULL,844268636,563949141,255393412,218551703,15343,2938,NULL,-2,-2,-2,-2,-1,-1,-2,4,2,3,1,-3,5,-2,55.73,58.8,63.69,0
USA,2022-03-21,79689310,971107,NULL,845046988,564139084,255445572,218596710,15073,2870,NULL,-2,-2,-2,-2,-1,-1,-2,4,2,3,1,-3,5,-2,55.73,58.8,63.69,0
USA,2022-03-22,79714979,972104,NULL,846192404,564322590,255493745,218640759,14555,2739,NULL,-2,-2,-2,-2,-1,-1,-2,4,2,3,1,-3,5,-2,55.73,58.8,63.69,0
USA,2022-03-23,79762066,973459,NULL,847300512,564516401,255546321,218687486,14172,2594,NULL,-2,-2,-2,-2,-1,-1,-2,4,2,3,1,-3,5,-2,55.73,58.8,63.69,0
USA,2022-03-24,79799812,974441,NULL,848291349,564706043,255599436,218730795,13626,2500,NULL,-2,-2,-2,-2,-1,-1,-2,4,2,3,1,-3,5,-2,55.73,58.8,63.69,0
USA,2022-03-25,79833549,975273,NULL,849262770,564939600,255662059,218785965,13103,2315,NULL,-2,-2,-2,-2,-1,-1,-2,4,2,3,1,-3,5,-2,55.73,58.8,63.69,0
USA,2022-03-26,79845604,975436,NULL,849891566,565063787,255696243,218816399,12577,2215,NULL,-2,-2,-2,-2,-1,-1,-2,4,2,3,1,-3,5,-2,55.73,58.8,63.69,0
USA,2022-03-27,79853102,975486,NULL,850227637,565128114,255714377,218831411,12206,2171,NULL,-2,-2,-2,-2,-1,-1,-2,4,2,3,1,-3,5,-2,55.73,58.8,63.69,0
USA,2022-03-28,79895338,976396,NULL,850934608,565301639,255764842,218869997,12097,2135,NULL,-2,-2,-2,-2,-1,-1,-2,4,2,3,1,-3,5,-2,55.73,58.8,63.69,0
USA,2022-03-29,79920966,977153,NULL,851988727,565499451,255811540,218910127,11812,2092,NULL,-2,-2,-2,-2,-1,-1,-2,4,2,3,1,-3,5,-2,55.73,58.8,63.69,0
USA,2022-03-30,79966408,978361,NULL,853046155,565901796,255872278,218968591,11547,2027,NULL,-2,-2,-1,-1,-1,0,-1,4,2,3,1,-2,5,-2,45.31,43.06,51.79,0
USA,2022-03-31,80004185,979236,NULL,853999907,566457757,255948413,219035625,11297,1950,NULL,-2,-2,-1,-1,-1,0,-1,4,2,3,1,-2,5,-2,45.31,43.06,51.79,0
USA,2022-04-01,80036620,979881,NULL,854916071,567117354,256028178,219116907,10902,1862,NULL,-2,-2,-1,-1,-1,0,-1,4,2,3,1,-2,5,-2,45.31,43.06,51.79,0
USA,2022-04-02,80048015,980018,NULL,855512914,567463012,256074034,219161901,10529,1802,NULL,-2,-2,-1,-1,-1,0,-1,4,2,3,1,-2,5,-2,45.31,43.06,51.79,0
USA,2022-04-03,80052942,980057,NULL,855828869,567672929,256103042,219188158,10382,1794,NULL,-2,-2,-1,-1,-1,0,-1,4,2,3,1,-2,5,-2,45.31,43.06,51.79,0
USA,2022-04-04,80093982,980682,NULL,856524470,568232665,256173501,219250963,10516,1764,NULL,-2,-2,-1,-1,-1,0,-1,4,2,3,1,-2,5,-2,45.31,43.06,51.79,0
USA,2022-04-05,80124875,981146,NULL,857599944,568788564,256237417,219313532,10480,1713,NULL,-2,-2,-1,-1,-1,0,-1,4,2,3,1,-2,5,-2,45.31,43.06,51.79,0
USA,2022-04-06,80174198,982263,NULL,858598868,569366719,256303040,219379101,10419,1705,NULL,-2,-2,-1,-1,-1,0,-1,4,2,3,1,-2,5,-2,45.31,43.06,51.79,0
USA,2022-04-07,80209904,982971,NULL,859539556,569950885,256368263,219443122,10402,1723,NULL,-2,-2,-1,-1,-1,0,-1,4,2,3,1,-2,5,-2,45.31,43.06,51.79,0
USA,2022-04-08,80254009,983514,NULL,860455560,570626118,256441710,219519292,10223,1682,NULL,-2,-2,-1,-1,-1,0,-1,4,2,3,1,-2,5,-2,45.31,43.06,51.79,0
USA,2022-04-09,80267530,983786,NULL,861049283,570964409,256485649,219561971,9875,1590,NULL,-2,-2,-1,-1,-1,0,-1,4,2,3,1,-2,5,-2,45.31,43.06,51.79,0
USA,2022-04-10,80275715,983813,NULL,861365940,571161339,256513291,219587006,9867,1534,NULL,-2,-2,-1,-1,-1,0,-1,4,2,3,1,-2,5,-2,45.31,43.06,51.79,0
USA,2022-04-11,80325700,984247,NULL,862048879,571742651,256577816,219649914,10091,1568,NULL,-2,-2,-1,-1,-1,0,-1,4,2,3,1,-2,5,-2,45.31,43.06,51.79,0
USA,2022-04-12,80354734,984838,NULL,863013627,572357864,256643552,219714296,10113,1527,NULL,-2,-2,-1,-1,-1,0,-1,4,2,3,1,-2,5,-2,45.31,43.06,51.79,0
USA,2022-04-13,80408643,985832,NULL,863930194,572940398,256709787,219777400,10164,1522,NULL,-2,-2,-1,-1,-1,0,-1,4,2,3,1,-2,5,-2,45.31,43.06,51.79,0
USA,2022-04-14,80466106,986448,NULL,864753184,573529634,256776757,219840520,10199,1548,NULL,-2,-2,-1,-1,-1,0,-1,4,2,3,1,-2,5,-2,45.31,43.06,51.79,0
USA,2022-04-15,80513724,987171,NULL,865461393,574098970,256844482,219905884,10299,1530,NULL,-2,-2,-1,-1,-1,0,-1,4,2,3,1,-2,5,-2,45.31,43.06,51.79,0
USA,2022-04-16,80524627,987211,NULL,865920124,574359533,256881644,219939272,9959,1457,NULL,-2,-2,-1,-1,-1,0,-1,4,2,3,1,-2,5,-2,45.31,43.06,51.79,0
USA,2022-04-17,80535906,987228,NULL,866188819,574419157,256893595,219947680,10152,1432,NULL,-2,-2,-1,-1,-1,0,-1,4,2,3,1,-2,5,-2,45.31,43.06,51.79,0
USA,2022-04-18,80595982,987545,NULL,866753495,574933559,256953495,220005053,10415,1450,NULL,-2,-2,-1,-1,-1,0,-1,4,2,3,1,-2,5,-2,45.31,43.06,51.79,0
USA,2022-04-19,80646004,987999,NULL,867560644,575475711,257015370,220062691,10676,1485,NULL,-2,-2,-1,-1,-1,0,-1,4,2,3,1,-2,5,-2,45.31,43.06,51.79,0
USA,2022-04-20,80708901,988610,NULL,868386612,576011068,257076657,220121042,10919,1445,NULL,-2,-2,-1,-1,-1,0,-1,4,2,3,1,-2,5,-2,45.31,43.06,51.79,0
USA,2022-04-21,80768167,989094,NULL,869162583,576515808,257135521,220176984,11105,1486,NULL,-2,-2,-1,-1,-1,0,-1,4,2,3,1,-2,5,-2,45.31,43.06,51.79,0
USA,2022-04-22,80836264,989584,NULL,869925154,577008691,257192345,220233396,11209,1489,NULL,-2,-2,-1,-1,-1,0,-1,4,2,3,1,-2,5,-2,45.31,43.06,51.79,0
USA,2022-04-23,80855181,989681,NULL,870428468,577269974,257229668,220266923,11237,1453,NULL,-2,-2,-1,-1,-1,0,-1,4,2,3,1,-2,5,-2,45.31,43.06,51.79,0
USA,2022-04-24,80867572,989709,NULL,870719049,577404274,257250748,220285028,11463,1447,NULL,-2,-2,-1,-1,-1,0,-1,4,2,3,1,-2,5,-2,45.31,43.06,51.79,0
